,target,Subject,Precedence,Recievers_count,Sub_Unsub_link,Replied_mail,Content_type_html,Content_type_plain,Full_content,content_char,sub_char
4837,0,forged whitelist spam,0,0.0,1,1,0,1,mean like mac keyboard laptop damn el yeah thinking keyboard wrote otherwise lousy el feel key placement though holding ibm model el space saver get p usb converter expect el outlive several generation computer hardware el good sticking usb fob though crt lcd panel even el better though near close keyboard usb connection one get without real thing el think laptop largely useless battery el keyboard issue el http xent com mailman listinfo fork dunno new sonys hunting lappy toshiba large piece cow manure promise hour battery life one battery pretty damn impressive far keyboard issue toshiba actually came good keyboard nearly equivalent standard keyboard ergonomic ala usb happy ergo keyboard always plug get restless imagine surviving law school without lappy thats know laptop gene best regard bitbitch mailto bitbitch magnesium net http xent com mailman listinfo fork hello eugen sunday august pm,0.03542167358531789,0.0038277511961722485
4838,1,yyyy free day supply hgh value,1,0.02702702702702703,0,0,1,0,blank,0.00010924186148131964,0.006151742993848257
4839,1,upside treasury linked annuity,1,0.0,0,0,1,0,upside treasury linked annuity upside annual increase year note bonus crediting normal treasury note alternative large municipal bond note buyer call mail u today please fill form information,0.006882237273323137,0.004784688995215311
4840,0,discussion exmh bug,0,0.02702702702702703,1,1,0,1,may assume originally valid address edt,0.0015566965261088047,0.0027341079972658918
4841,1,cc prevents diesel fuel gelling,1,0.0,0,0,0,1,rxoo increase gas mileage easy fast anyone install work automobile engine improves engine performance tested recognized epa testing laboratory guaranteed http cgi bin fuelmax index cgi joe yahoo com wbxv khie ssom odyj ybff iyl,0.007073410530915447,0.005331510594668489
4842,0,blank,1,0.02702702702702703,0,0,0,1,coble excited much microsoft http radio weblogs com html,0.002457941883329692,0.0005468215994531784
4843,0,satalk ignore system message,0,0.0,1,1,0,1,vernon,0.00019117325759230937,0.005194805194805195
4844,0,new sequence window,0,0.0,1,1,0,0,blank,0.00010924186148131964,0.0027341079972658918
4845,0,,0,0.02702702702702703,1,0,0,1,receive message line starting broken two message get mail var spool mail program incorporates mail think line start new message sysadmins told sending mail client supposed escape line begining exmh appears mh mh nmh fix jason rennie mit ai lab jrennie ai mit edu http www ai mit edu jrennie exmh user mailing list exmh user redhat com http listman redhat com mailman listinfo exmh user,0.01521192921127376,0.0005468215994531784
4846,0,oh gawd funny site day,0,0.0,1,1,0,1,edt ahhhh dave winer seems like yesterday fork knee deep winerrants he gone away though sad insert real honest goshness tear past live archive remeber dave betrayed reilly http www xent com aug html closed source justification http www xent com fork archive sept html daves try grok fork http www xent com fork archive sept html nt run good linux really http www xent com aug html month stuff google forkcrawl archive got truly fedup polite unfresh thinking went silent part oh well back life tom,0.017942975748306753,0.0050580997949419
4847,0,ilug network problem,0,0.02702702702702703,0,1,0,1,blank,0.00010924186148131964,0.0031442241968557758
4848,0,zzzzteana australian catholic kiddie perv step aside,0,0.02702702702702703,1,1,0,1,forteana mcmann robert moaby sent death threat staff also jailed hoarding indecent picture child home computer hmm trust government secret police could look another way bit circumstantial evidence apparently mt lister approached via email little research dejanews google group showed number message clearly hoping contact girl appearing alt teen similar group tried google group search robert moaby came top list note marie mt stand mark thomas slightly slimmer uk version michael moore mailing list named rob yahoo group sponsor dvd free join http u click yahoo com pt ybb nxieaa mg haa gsolb tm unsubscribe group send email,0.023405068822372734,0.007518796992481203
4849,0,use perl headline,0,0.02702702702702703,0,0,0,0,blank,0.00010924186148131964,0.004784688995215311
4850,1,first free minute long distance first free minute long distance,1,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.012440191387559809
4851,0,dabba,1,0.02702702702702703,0,0,0,1,dabba wallah india year old meal delivery system outdoes fedex using pictograms bicycle largely illiterate well compensated,0.003960017478697837,0.0006835269993164729
4852,0,ufo sky,1,0.02702702702702703,0,0,0,1,rday viridiana came place dragged look sky beautiful odd color light obviously wondered today jim explains rocket test vandenburg air force base neat bit blurred saw much street light make good photo happy found photo nasa,0.010268734979244045,0.0021872863978127134
4853,0,ilug eircoms adsl modem,0,0.0,0,0,0,1,blank,0.00010924186148131964,0.0035543403964456597
4854,0,recommended viewing,0,0.0,1,1,0,1,myth use part brain use always culturally induced focal point cause u time ignore waste lucid measure notch filter bandwidth station broadcasting choose easy rock example look shoe full foot nice imagery filter come choose method much case shoe full toe toe full bone blood muscle toejam thing evident unless got filter life ultimate spam tom edt sep gary lawrence murphy,0.017424076906270482,0.0025974025974025974
4855,1,blank,1,0.02702702702702703,0,0,0,0,eire want hassle credit card merchant account absolutely setup fee read approval rate good credit bad credit credit problem mean yes accepting credit card today,0.006336027965916539,0.0005468215994531784
4856,1,herbal viagra day trial mother nature natural marital aid men woman risk free natural afe formula men woman risk free day mother nature wonder pill st century increased sensationincreased frequency increased pleasureincreased desire increased staminaincreased libido male female formula order trial today depart contac t visit jrennie deathtospamdeathtospamdeathtospam sf net email sponsored thinkgeek welcome geek heaven http thinkgeek com sf spamassassin sighting mailing list spamassassin sighting list sourceforge net http list sourceforge net list listinfo spamassassin sighting,0,0.02702702702702703,0,0,1,0,blank,0.00010924186148131964,0.11442241968557756
4857,0,flavor cystals,0,0.0,1,0,0,1,kbps http noise ktru org tasty presently playing fille qui mousse collage progress happy nibble sound bit like avalanche change soon cheer wayne,0.005489403539436312,0.0019138755980861245
4858,1,blank,1,0.0,0,0,1,0,lose weight building lean muscle mass reversing sign aging remarkable discovery abou human growth hormone hgh changing way think aging weight loss lose weight build muscle tone reverse aging increased libido duration penile erection healthier bone improved memory improved skin new hair growth wrinkle disappearance visit web site learn,0.011169980336464934,0.0005468215994531784
4859,0,spambayes test set,1,0.0,0,0,0,0,blank,0.00010924186148131964,0.0030075187969924814
4860,0,zzzzteana pictish,0,0.02702702702702703,1,0,0,1,barbara pictish pictograms still undeciphered interested update latest thinking thing particularly swimming elephant pictogram book come recently world undeciphered script including linear etruscan list member read yahoo group sponsor dvd free join http u click yahoo com pt ybb nxieaa mvfiaa gsolb tm unsubscribe group send email,0.01177081057461219,0.0030075187969924814
4861,1,cheap flat rate instate usa worldwide calling,1,0.0,0,0,1,0,base pehutuw dqo vfi pfrepjxgt uigzhy ikfyawfslcbwzxjkyw hlcbi zwx zxrpy eiihnpemu lte dqo rk ovcbtsvpfptiunsbdt xpuj jmdaw mdawpjxmb igzhy vgfob hpg ksgksigptic gpgjypjxicj nclf zxn aw uic gpgi fuihlvdsbizwf iexvbmcgrglzdgfuy ugzm yidxg uignvbg ypsnmzjawmda vw kzxigncbdzw cy naw zptlq pzwv yj qli pejspg ksgvyzsbpcybhihn bw hcnkgb ygdghpcybzzxj awnl ojxicj yni dqombmjzcdsmbmjzcdsmbmjzcds rk ovcbjb xvcj jmdaw mgzmigzhy luz rpbmdzihnpemu mz opc gt upizuynnwoyzuynnw ow kq zxjzidx pkfmtdwvdt gpgi sw tu rhdgu ifrvbgwgy f bhmgyw kihrvidx pkfmtdwvdt gpgi ntagu rhdgvzpc ipjxicj yni dqombmjzcdsmbmjzcdsmbmjzcds rk ovcbjb xvcj jmdawmgzmigzhy luz rpbmdzihnpemu mz opc gt upizuynnwoyzuynnwow kpgi su rvjoqvrjt btdwvyj gq fsbgluzybvchrpb zpgjypjxicj ncizuynnw oyzuynnwoyzuynnwozxgt uignvbg ypsmwmdawzmygzmfjzt xaw nzglu mgc zt zpig zptlq jm ic jm ic dqo yj ync iefuexrp bwu ig pbnv zxmgyw kidxipkv zw pbmcvv vla vuzhm pgjy pg kjm ic jm ic jm ic jm ic jm ic jm ic jm ic jm ic jm ic ia kuhjvz jhbxmgc rhcnrpbmcgyxmgtg igfzidxi piqzmc tb adwvyj yni pgjypg kjm ic jm ic jm ic pezp tlqgy sb izawmdbmzibmywnlpvdpbmdkaw ncybzaxplptm kdwvrk vd mbmjzcdsmbmjzcdsncjxipjmtv pc ipibhbmqgq uzmvyzw jzsbd ywxsaw nigluy zgvkpgjypjxicj ncizuynnwoyzuynnwoyzuynnwozxg uignvbg ypsmwmdawzmygzmfjzt xaw nzgluz mgc zt zpig zp tlq jm ic jm ic dqo yj obzwvyj gr ltbwlja msierlcg zaxrz lcbdb cmfjdhmsig yienyzwrpdcbdagvja yni pgjypg kjm ic jm ic jm ic pezptlqgy sb izawmdbmzibmywnlpvdpbmdkaw cybzaxplptm kdwvrk ovd mbmjzcdsmbmjzcdsnckdldca yj gukvfpc pibmawzldgltzsbtzxj awnlig yiehpz ggtgv zwxzig mpgjypg kjm jm ic jm ic jm ic jm ic jm ic jm ic jm ic jm ic icagia kpgi su dt fpc ipib axroig cia st szwzlcnjh bcbqcm ncmftpc jpjxicj yni dqpuaglziglzigegpgi sglnacbrdwfs axr pc ipibhbmqgpgi rgvwzw kywjsztwvyj gteqgc vydmljzsb agf igfsc gb zmzxjzpgjypg kysbncmvhdcbzdxbwb ihn rlbsbmb ig ynvpbgrpbmcgysbsdwnyyxrpdmugag tzsbidxnpbmvzcyblaxrozxi yni dqpvbibjbnrlcm ldcbvcibvzmytbgluzsb axroifzfulkgaglnacbkzw bmqgchjvzhvjdhmhpejspg kpgjypg kpezptlqgc zt zigzvbnqgy iinmzjawmdaipjxipkzvcibnb jlieluzm ybwf aw uic gliauic pc ipjwvrk ovd yni pgjypg kv acbtyw igrpzmzlcmvudcbjbnrl cm ldcbbzhmsiekgbxvzdcb zxjpznkgz vudwluzsbjbnrlcmvzdcwgc li uljxicj ncmzvcibkzxrhawxzlcbwbgvhc ugdxnlihroaxmgbgluaybh bmqgphu dgvsbcbtzsb ugyxjligludgvyzxn zwq ojxicj yni dqombmjzcdsmbmjzcdsmbmjzcdsmbmjzcds rk ovcbzaxplptiunsbmb pjxipjxbighyzwy im hawx bzpgbgf mteyqgv z jb vi amvjdd tru ex pukvfsu gtyi pgzvbnqgy sb iinmzjawmdaipizs ddtjj gsu urvjfu rfrczndds zvbnq pc bpjwvyj zvbnq pgjy pg kpgjypg kjm ic jm ic jm ic jm ic pezptlqgy sb iimwmdawmdaiihnpemu mj otm ztogcgxlyxnlidxipkrvie pvdwvyj ltcgx ihvzzsbszxbsesatiekgd uj qgz ihlvdxigbwvzc fnzsk yni pgjypg kkiaqicogkiaqicogkiaqicogkiaqicogkiaqicogkiaqicog kiaqicogkiaqicogkiaqicogkiaqicogkiaqicogkiaqicogkiaqicogkjwv zm udd yni dqo rk ovcbjb xvcj iizawmdawmcigc zt ypjxiplri svmgtuvtu fhrsbjuybbrfzfulrju veieloie btlkgv fzuzwvyj sihnv iglmigl pgjypg kzg lc ndcbpbnrlcmvzdcb usihlvdsbjyw gaw dxjlihlvdsb ndcbnzxqgznv dxjligvtywlsczxicj ncmj ihvzaw ihroaxmgbgluazogpgi pgzvbnqgy sb iimwmdawzmyipia zvbnq pc ipjxipjxbighyzwy im hawx bzp bnn ynnjcjexmkblegnpdguuy ymply vorf ot nqulmij otybftufjtfm pc ipjxicj cjwvrk ovd rpdj ncjxicj ncjxgt uihnpemu mt gpgzvbnqgy iingrkzgrkyipjkyotz yni otrhvhhknjkymnrqvnuxltq nhns qdmwpc mb pg kpc uuj ncjwvsfrntd ncg,0.09741642997596679,0.006425153793574846
4862,1,instant drugstore dw,1,0.0,0,0,0,1,base kcvyyw kjskncg kdqpgcm tihrozsbwcml ywn ig mihlvdxigag tzq qwxsihlvdxigcgvyc nyaxb aw uig lzwrzigvhc lseq krxzlcnl aglu zybmcm tihnlehvhbcbhawrzihrvigrpzxqgywlkcw krg jdg yig mzmlj zsb axnpdhmgbm ihjlcxvpcmvkdqpbdmfpbgfibgugmjrynw kdqpodhrw oi vd lnf awnrcnhtzwrzlmnvbs tywlumi waha cng mtyzntyncg dqp xotuymtu ndjaewfob uy tdqownzazqkrjvdetnzgyc fjsje nzdkrvhemy ntrgc lnotkzmxlcwny ltyxmglvau mjewrvflczktnww oa,0.011606947782390211,0.004101161995898838
4863,1,please need assistance,1,0.0,0,0,0,0,base,8.193139611098972e-05,0.003964456596035544
4864,0,sorting,0,0.02702702702702703,1,1,0,1,thanks,0.00013655232685164955,0.0009569377990430621
4865,1,herbal viagra day trial fuxst,1,0.0,0,0,1,0,mother nature natural marital aid men woman risk free natural afe formula men woman risk free day mother nature wonder pill st century increased sensationincreased frequency increased pleasureincreased desire increased staminaincreased libido male female formula order trial today depart contac t visit timc,0.010978807078872624,0.004921394395078605
4866,0,ilug sun solaris,0,0.0,0,0,0,1,blank,0.00010924186148131964,0.0027341079972658918
4867,1,could jailed selling cd,1,0.0,0,0,0,1,dear fellow ebay user listed cd ebay month ago happened got email safeharbor saying auction cancelled cd permanently banned sold ebay called banned cd ebay ban maybe figured access type information maybe think could cram program onto one cd rom let decide cd teach thing ebay uncle sam others want know responsible use information provided educational purpose thing learn find confidential info anyone minute less internet able track old flame find much money ex hiding bank account run background check proespective client employee even government agency trouble obtaining much information resource professional investigator right fingertip home computer list company issue college degree including phd fee study required learn get free cable ds channel including adult station pay per view list supplier questionable item fcc banned communication device scanner night vision goggles passport fake identification everything else find back soldier fortune magazine find product resell internet wholesale directory containing million right one million wholesale source computer electronics beany trend item jewelry car collectible everything else million email address fresh targeted use contact people send advertisement find get completely new identity disappear without trace find erase bad credit even create whole new file credit bureau computer learn beat irs tax tip rest u complete guide claim public land offered government find dream home ridiculously low price buy property resell huge profit accept check customer fax phone email full working version checker software included business software help run small business including label maker software money management software irs forgiveness program database software much huge collection screensavers graphic clipart desktop theme spice computer much much room list ask,0.07474874371859297,0.005194805194805195
4868,0,iiu eircom adsl nat ing,0,0.0,1,0,0,1,hi apology possible silly question think eircom adsl service nat ed implication would voip know difficulty voip connecting client connected nat ed network internet wild machine static real ip help pointer would helpful cheer rgrds bernard bernard tyers national centre sensor research,0.011306532663316582,0.0034176349965823645
4869,0,ilug newby linux looking information cv,0,0.02702702702702703,0,1,0,1,help received today though tried build started trying program used following line produced strange result would one able set straight configure emacs prefix usr local src beta exec prefix usr local src beta url url url one thing think might slightly wrong specification prefix prefix directory used root installing file typically package use usr local default binary might go usr local bin documentation usr local doc forth normally find sufficient put prefix usr local specify thing like exec prefix maybe special reason using prefix chose case ignore worked fine moved next step make bottem text got following,0.023787415337557353,0.007108680792891319
4870,0,family pet raccoon attack baby crib,1,0.02702702702702703,0,0,0,1,kondetroit,0.0002457941883329692,0.0058783321941216675
4871,0,new sequence window,0,0.0,1,1,0,0,blank,0.00010924186148131964,0.0027341079972658918
4872,0,goodbye global warming,0,0.0,1,1,0,1,edt green said spotted owl existed would invent republican said crook oh great another round lableisms let know get back real data,0.005762508193139611,0.0030075187969924814
4873,0,spamcon tool need help spam tool answering question thanks,0,0.02702702702702703,1,1,0,1,law occasionally proposed many either clue deficient warped special interest worse law others probably detailed information look spamcon site cauce sort info specifically keep track law case another source cheer tom geller tom spamcon org medium liaison secretary spamcon foundation protecting email medium communication commerce california non profit organization become william pietri,0.013791785012016604,0.011073137388926861
4874,1,lose pound day,1,0.0,0,0,1,0,lose weight fast lose weight fast without special diet expensive food starving tired starvation diet body wrap fad diet gruel ing exercise hypnosis lose weight made best choice life reading email kidding see back ifetime money back guarantee new extreme pow er plus proven weight loss system detail order click url http loseweightfast ad html bro wsers accept hyperlink link work cut paste browser url box lifetime money back guarantee almost good tr ue extreme power plus time order today get free shipping click http loseweightfast ad html dietary supplement exercise program please co nsult physician advice,0.02403320952589032,0.0042378673957621325
4875,0,salon com forbidden thought,0,0.02702702702702703,1,0,0,1,edt though rather interesting first bit coverage liked http www salon com mwt feature forbidden letter index html chris,0.004014638409438496,0.0062884483937115515
4876,0,sorting,0,0.02702702702702703,1,1,0,1,way global sort command wanting sort like common surprised exmh widget achieve want command line mh tool though suggest following shell mon sep rick baartman,0.0071553419270264365,0.0009569377990430621
4877,0,biblical digression,0,0.05405405405405406,1,0,0,1,read rest looked quite good seem odd would make seemingly incorrect blanket statement hebrew steal one possibility page summary information gathered variety source varying quality james sun aug john hall,0.008111208214987982,0.002870813397129186
4878,0,satalk habeus,0,0.0,1,1,0,1,may dense would anyone want utilize habeus look like potential backdoor anyone defense spam dense going zero habeas score copy spamassassin think added sa quite prematurely,0.007401136115359405,0.0038277511961722485
4879,0,culture jamming,1,0.02702702702702703,0,0,0,1,efective yeti fond culture jam read year ago joined adbusters result liked book importantly liked message resonated lot yes,0.005107057024251693,0.002050580997949419
4880,0,satalk sa news,0,0.0,1,1,0,1,http www wired com news technology html pdt tue aug matthew cline,0.0018298011798121038,0.0031442241968557758
4881,0,razor user empty mail spamm,0,0.0,1,1,0,1,hi possible use razor without filtering empty mail spamm mail attachment considered spamm normal mysqlf like send email important said subject body empty remaining smth thanks raido kurel sf net email sponsored thinkgeek welcome geek heaven http thinkgeek com sf razor user mailing list razor user list sourceforge net http list sourceforge net list listinfo razor user vipul ved prakash future software design artist widely distributed http vipul net william gibson sf net email sponsored thinkgeek welcome geek heaven http thinkgeek com sf razor user mailing list razor user list sourceforge net http list sourceforge net list listinfo razor user razor filter empty email version agent using cheer vipul mon sep pm raido kurel,0.024879833952370548,0.0046479835953520164
4882,1,take love life next level zib,0,0.0,0,0,1,0,blank,0.00010924186148131964,0.005604921394395078
4883,0,ilug optimising pentiummmx,0,0.0,0,1,0,1,wondering library built take advantage pentium mmx instruction system performance would require building gcc well glibc likely candidate related note know mentioned still looking slot mhz piii regular system dual pii bx take piii managed get hand one could get another could put two piii box compile use sse katmai instruction piii thing worth replacing two pii one piii know stock watch buy sell regularly short buying full piii system much luck keep eye ebay one annoyance ebay many seller state ship u however found ask nicely usually ship payment either setup paypal account post seller u dollar bank draft got lot little bit piece way example finally got hand rackmount kit decserver terminal server looking age total u later kenn irish linux user,0.03290911077124754,0.004511278195488721
4884,0,ilug using normal ide device dell latitude cpx laptop,0,0.02702702702702703,0,0,0,1,absolutely way use conventional drive laptop directly ah told worked charm dropped disk one day onto concrete go tell long first one lasted vote external firewire laptop port paul irish linux user,0.008165829145728642,0.008475734791524265
4885,1,youthful slim summer,1,0.02702702702702703,0,0,0,1,seen nbc cbs cnn even oprah health discovery actually revers aging burning fat without dieting exercise proven discovery even reported new england journal medicine forget aging dieting forever guaranteed click,0.007592309372951715,0.0046479835953520164
4886,1,enlargement breakthrough zibdrzpay,1,0.0,0,0,1,0,blank,0.00010924186148131964,0.0046479835953520164
4887,1,try free buy,0,0.02702702702702703,1,0,0,1,hi name wayne harrison would like share genuine risk opportunity share like internet opportunity seen first foremost consumer opportunity also offer ability share new internet mall buy wholesale send others make commission purchase besides also offer unique networking program using principle call refernet marketing get rich quick scheme rather credible realistic way save money gradually develop become large recurring residual income best thing opportunity try buy right join dhs club free risk obligation make sure check dhs club isp clubdepot com get unlimited internet access month included email address mb web space get free membership learn dhs club exciting refernet marketing program postlaunch visit web page http lwharris catch com remember nothing lose potentially lot gain best regard wayne harrison removed future mailing simply respond remove subject line http xent com mailman listinfo fork,0.03681450731920472,0.003691045796308954
4888,1,hello katfish would grant help,1,0.02702702702702703,0,0,1,0,blank,0.00010924186148131964,0.005604921394395078
4889,1,online live striptease,1,0.02702702702702703,0,0,1,0,see naked click,0.000600830238147258,0.004101161995898838
4890,0,oh,0,0.02702702702702703,1,0,0,1,hello fork aaron schwartz npr weekend edition talking warchalking agree funny voice squeaky jealous got radio really wtf big deal warchalking yet see anywhere link probably pop www npr org later today best regard bitbitch mailto bitbitch magnesium net,0.010132182652392397,0.0010936431989063567
4891,0,cron home yyyy lib sitescooper automatic runme,1,0.02702702702702703,0,0,0,0,blank,0.00010924186148131964,0.006425153793574846
4892,1,adult ad,1,0.02702702702702703,0,0,1,0,base pehutuw dqo sevbrd nciagia kicagpfrjvexfpk hcnjpzwqgqnv iexv bmvsetwvveluteu dqo hfquq dqo qk ewsbcr npte spsijrkzgrkzg iibmsu lpsijrkywmdawiibwtelosz ii zgmdawmcigquxjtks iingrjaw mdaipg kdqo ucbbtelhtj iy vudgvyij gpelnrybct jervi ijaiifns qz iahr cdovl dy wywdlngxpzmuub jnl vzzxjzl egrhdgluzy yxjyawvkyw kbg uzwx ltywdlcy sb dvlmpwzyigv leveg ijuwmcig sevjr hupsixoteipizuynnwoyambmjzcdsgpc qpg kpenftlrfuj nciag pfrbqkxfienftextuefdsu hptugq vmtfbbrerjtkc nsbcr npte spsij njy njk iia dqogicagpfrspg kpfrepjxjtucgu jdpsjodhrwoi vd lnbhz bglmzs vcmcvdxnlcnmvehh zgf aw nl hcnjpzwrhbmrsb bhkvcdcwni qcgciiejpukrfuj wiehfsudivd xodagv leveg mtiwpjwv veq dqoncjxurd su hifnsqz iahr cdovl dy wywdlngxpzmuub jn vzzxjzl egrhdgluzy tyxjyawvkyw kbg uzwx mdquanbniibc jervi mcbirulhsfq mtgwifdjrfripteymd repg kdqo veq peln rybtukm imh dha ly cucgfnztrsawzllm yzy vycy ehhkyxrp bmcvbwfycmllzgfuzgxvbmvses wnza lmpwzyigqk srevsptagsevjr hu pte mcbxsurusd xmja pc urd ncg kpfrepjxjtucgu jdpsjodhrwoi lnbhz bglmzs vcmcvdxnlcnmvehh zgf aw nl hcnjpzwrhbmrs lbhkvcdexotlilmdpziigqk srevsptagsevjr hupte mcbxsurusd mja pc urd ncjwvvfi dqo rbqkxfpjwvq vovevspg kdqo qli jm dqo vovevspjxuqujmrsbdt xtptegv leveg ijuwmcigsevjr hu psi mdaiid ncjxuuj ncjxurd rk ovcbdt xpuj ii zgnjy nii peeg sfjfrj iahr cdovl dy wywdlngxpzmuub jnl vzzxjzl egrhdglu zy tyxjyawvkyw kbg uzwx byzxzpzxcuahrtij ftlrfug kvehfifdp ukxeiezbtu vuzwvqt gpc gt upjxgt uifnjwku ijyiienpte spsij rkywmezgij nyxjyawvkiej dcbmb lbhk zptlq pei pek pezptlqg mt iingrjawrkyiifnjwku ijuipie zptlq pc jpjwvqj rk vcbdt xpuj ii zgmdbgrii dqo zptlq dqo vuw dqo tek dqpbihdv cmxkd lkzsbub tchjvzml ig yz fuaxphdglvbibmb vuzgvkigfuzcbt yw hz vkigv zwx igj dqp lbjwvtek dqoncjxmst nckzl yxr cmluzybvbmx ifjfquwgyxr ywnozwqgd tzw gaw gc vhcmnoig ifjfquwgu ie uifrozsbtawrlig hdglvbndpzguncmfuzcbpbiaymcbj vudhjpzxm xjpg kdqo tek dqpcyxnlzcbpbibmb mgqw nzwxlcywg fsawzvcm pytogvghlifdvcmxkienhcgl ywwgzm yifnlecbpbibuagug lkzszuynnwozwvtek dqo vmpg kpezptlqgq mt iingrjawmdai pkzbq pc gt upg kpfvmpg kpexjpg kt zlciaynybnawxsaw uihzp jzigluigxlc mgdghhbiayihllyxjzihdpdghvdxqgyw ignvbw cmnpywwgywr zxj axnpbmcncm lyw zliaivghlihdvcmqgc byzwfkcybm yxn ii xjpg kpc vtd ncizuynnwozxgt uienpte spsijrkywmdaw ij mrudbtcbot rjq zptlq dqo vuw dqo tek dqpuaglzihnpdgug udgfpbnmgywr bhqgb jpzw zwqgbwf zxjpywwuielmihlvdsbmaw ihroaxmgbwf zxjpywwgdg ncmjlig mzmvuc zsbvcibhcmugdw kzxig dghligfnzsbvziaxocb zwfycyaob igmjegewvhcnmgzgvwzw kaw nig dqpsb nhbcbsyxdzkswgb igaxqgaxmgawxszwdhbcb agvyzsb ugyxjl lcb agvuihlvdsbtdxn iexfqvzfihroaxmgc zq ktk xiszuynnwozwv tek dqoncjxmst nckj igvudgvyaw nihroaxmgc zsb ugzgvjbgfy zsb bmrlcibwzw hbhr ig mihblcmp cnkgdghhdcb ugyxjldqphym zsb agugywdligxpbwl igfuzcbkbybub qgzmluzcb aglzig hdgvyawfs ig mzmvuc z gww ihdpbgwgywxzbw kbm ighvbgqgdxmgbglhymxl igzvcibhbnkgzgftywdlcybvcibwzxjzb hbcbkaxnjb mb lizuynnw ozwvtek dqoncjxmst nckkgyw gyw gywr bhqgb zlcib agugywdlig ide ihllyxjzichvciaymsb zwfycybkzxblbmrpbmcgb gbg jywwncmdv dmvybmluzybsyxdzihjlbgf aw nihrvigv cgxpy ihnlehvhbcbtyxrl cmlhbckupc mst ncg kpexjpg kssb awxsig vdcbhbgxvdybhbnlvbmug dw kzxigdghligxlz fsigfnzsb agljacbpcybkzxrlcm pbmvkigfzigfi zldqp byboyxzligfjy vzcyb bybhbnkgb ygdghlig hdgvyawfscybj ywluzwqgd agluihroaxmgc z xjpg kdqo tek dqpjigft ihzvbhvudgfyawx ignvbnrpbnvpbmcgb gd acb aglzihnpdgusiekg dw kzxjzdgfuzcbjihdpbgwgymugzxhwb nlza kdg gc dwfsbhkgzxhw bgljaxqgbwf zxjpywwgaw jbhvkaw nihbpy cmvzlcbzdg yawvzicwg dmlkzw zigfuza kz jhcghpy mupc mst ncg kpexjpg kssb awxsig dcbob xkihlvdsbyzxnwb zawjszsbmb igyw igrhbwfnzxmgb igdmlv bgf aw ucyb agf ihlvdq kbwf ighhdmugy vkljwvtek dqo vm pg kdqo vovevspg kpfa pejspjxcpjxgt uifnjwku nz qsbiukvg psjodhrwoi vd lnbhz bglmzs vcmcvdxnlcnmvehh zgf aw nl cnjpzwrhbmrsb lbhkvchjldmlldy odg ipkvovevsdqptsvrfpc bpjwv rk ovd pc dru urvi dqo repg kpc uuj ncjwvvefcteu pc ru urvi dqoncjxqiefmsudopsjjzw zxiipizuynnwozwvud ncg kpc rzpg kpc ive mpg kodixnmpsrvg ltc nxzgako wxoa,0.11352960454446144,0.0012303485987696513
4893,0,razor user aggregator,0,0.0,1,1,0,1,http razor sourceforge net doc whatsnew html say aggregator released next major release razor agent told soon several month ago stalled released former grab development snapshot test matt aggregator pushed back priority list important thing cropped give eta much todo list cheer vipul vipul ved prakash future software design artist widely distributed http vipul net william gibson sf net email sponsored tue aug pm matt bernstein,0.016932488529604547,0.004101161995898838
4894,0,sadev spamassassin pop proxy,1,0.02702702702702703,0,1,0,1,would favor creating new spamassassin cv module bugzilla category client provided sufficient interest maintainer yeah long maintainer however regarding cv say many project might find easier sign new proj sf net might save go u sure depends sf net procedure like ist,0.011525016386279221,0.0042378673957621325
4895,1,remove university school purchase order welcome credit approval required pay check purchase order net day accept major credit card new hp series color cartridge stock cartridge price,1,0.02702702702702703,0,0,1,0,blank,0.00010924186148131964,0.03472317156527682
4896,1,production mini plant mobile container co investment program,1,0.02702702702702703,0,0,1,0,financial news may production mini plant mobile container co investment program science network supply country developing region technology necessary support production series mini plant mobile container foot mini plant system designed way production machinery fixed platform container wiring piping installation part say fully equipped mini plant ready production portable production,0.01485689316145947,0.009022556390977442
4897,0,zzzzteana argh,0,0.02702702702702703,1,0,0,1,jay lake official failure finished listening one high school classmate interviewed npr new film wrote directed based recent successful book film successful book spent nine month year dole becky hollywood u envious success writer artist might find bit hard understand forced mix wife associate french husband spent time blowing horn wined dined hung famous wonderful became progressively jethro like using phrase like heehaw done talked counterpart never noticed evolutionary decline even hair sprouted knuckle forehead contracted eyebrow merged started grunting fortunately wife intervened prevented moonwatcher imitation chicken bone left dinner regression wonderful curative rickk truth rumour scratched armpit unsubscribe group send email,0.031516277037360714,0.002323991797676008
4898,0,razor user question miscellaneous erratum issue,0,0.0,1,1,0,1,timeout hardcoded sec plan right make option always edit source core pm correction sec read write sec initial connect looking core pm find couple possible place code might sven,0.007319204719248415,0.007928913192071086
4899,0,goodbye global warming,0,0.02702702702702703,1,1,0,1,green red capitalist nazi information content statement meanwhile angel light tm great knock drag eldrich king net xml dev whump bill humphries http www whump com morelikethis monday september pm hettinga,0.007455757046100065,0.0030075187969924814
4900,0,gentoo,0,0.02702702702702703,1,1,0,1,upon time matthias wrote see subject see valhalla freshrpms net hi matthias temporarly remove gentoo valhalla freshrpms net build strong upon time matthias wrote thu jul matthias saou,0.006281407035175879,0.0031442241968557758
4901,0,ilug suse disk thread changed slightly,0,0.02702702702702703,0,1,0,1,blank,0.00010924186148131964,0.0062884483937115515
